frame_idx,time_s,tracked_x_px,tracked_y_px,radius_px,X_cam_m,Y_cam_m,Z_cam_m,distance_cam_m,has_measurement,stab_x_ref_px,stab_y_ref_px,X_ground_m,Z_ground_m
294,9.8,422.9958190917969,786.7904052734375,27,-0.23223925555193867,2.1054423918547456,2.4444444444444446,3.234521816159795,0,379.72796630859375,719.7628784179688,0.9851665496826172,-3.32894229888916
295,9.833333333333334,421.5711669921875,791.0445556640625,27,-0.23804339373553243,2.122774115668403,2.4444444444444446,3.2462506442707424,0,387.18084716796875,723.7150268554688,1.0110446214675903,-3.402130126953125
296,9.866666666666667,420.1465148925781,795.2987060546875,27,-0.24384753191912617,2.1401058394820605,2.4444444444444446,3.2580397887354864,0,383.0016784667969,728.283935546875,0.9965336322784424,-3.4867396354675293
297,9.9,418.72186279296875,799.5528564453125,27,-0.24965167010271994,2.157437563295718,2.4444444444444446,3.269888597166538,0,390.74932861328125,731.1802978515625,1.023435115814209,-3.5403759479522705
298,9.933333333333334,417.2972106933594,803.8070068359375,27,-0.2554558082863137,2.174769287109375,2.4444444444444446,3.2817964233201216,0,385.8109130859375,732.5562744140625,1.006287932395935,-3.56585693359375
299,9.966666666666667,415.87255859375,808.0611572265625,27,-0.2612599464699074,2.1921010109230328,2.4444444444444446,3.2937626271021037,0,389.98590087890625,734.8458251953125,1.0207843780517578,-3.6082561016082764
300,10.0,414.4479064941406,812.3153076171875,27,-0.2670640846535012,2.2094327347366898,2.4444444444444446,3.3057865745708948,0,386.073974609375,739.667236328125,1.0072013139724731,-3.6975414752960205
301,10.033333333333333,413.02325439453125,816.5694580078125,27,-0.27286822283709494,2.2267644585503477,2.4444444444444446,3.317867637937446,0,388.16845703125,754.1383056640625,1.014473795890808,-3.965524196624756
302,10.066666666666666,411.5986022949219,820.8236083984375,27,-0.27867236102068865,2.2440961823640047,2.4444444444444446,3.3300051955624412,0,389.78997802734375,762.4653930664062,1.0201040506362915,-4.119729518890381
303,10.1,410.1739501953125,825.0777587890625,27,-0.2844764992042824,2.2614279061776625,2.4444444444444446,3.342198631950818,0,408.6173400878906,769.326171875,1.0854768753051758,-4.246780872344971
304,10.133333333333333,408.7492980957031,829.3319091796875,27,-0.2902806373878762,2.2787596299913195,2.4444444444444446,3.3544473377436996,0,391.61834716796875,773.7489013671875,1.0264525413513184,-4.328683376312256
305,10.166666666666666,407.32464599609375,833.5860595703125,27,-0.29608477557146995,2.296091353804977,2.4444444444444446,3.3667507097078766,0,398.5798645019531,782.9093627929688,1.0506244897842407,-4.498321533203125
306,10.2,405.8999938964844,837.8402099609375,27,-0.30188891375506366,2.3134230776186344,2.4444444444444446,3.379108150722909,0,382.10662841796875,783.3617553710938,0.9934257864952087,-4.506699085235596
307,10.233333333333333,404.475341796875,842.0943603515625,27,-0.3076930519386574,2.330754801432292,2.4444444444444446,3.391519069765983,0,401.8095397949219,790.916748046875,1.0618386268615723,-4.6466064453125
308,10.266666666666667,403.0506896972656,846.3485107421875,27,-0.3134971901222512,2.3480865252459493,2.4444444444444446,3.403982881894598,0,405.70733642578125,797.58056640625,1.0753726959228516,-4.770010471343994
309,10.3,401.62603759765625,850.6026611328125,27,-0.31930132830584496,2.3654182490596067,2.4444444444444446,3.4164990082271944,0,407.91143798828125,800.3883666992188,1.0830258131027222,-4.822006702423096
310,10.333333333333334,400.2013854980469,854.8568115234375,27,-0.32510546648943867,2.382749972873264,2.4444444444444446,3.4290668759218104,0,394.0454406738281,801.1188354492188,1.0348800420761108,-4.83553409576416
311,10.366666666666667,398.7767333984375,859.1109619140625,27,-0.33090960467303243,2.400081696686921,2.4444444444444446,3.4416859181528667,0,409.4956359863281,803.1383666992188,1.0885264873504639,-4.8729329109191895
312,10.4,397.3520812988281,863.3651123046875,27,-0.3367137428566262,2.417413420500579,2.4444444444444446,3.454355574086162,0,398.3442687988281,803.9296875,1.0498064756393433,-4.887587070465088
313,10.433333333333334,395.92742919921875,867.6192626953125,27,-0.3425178810402199,2.434745144314236,2.4444444444444446,3.467075288852168,0,408.0654296875,807.4786987304688,1.0835604667663574,-4.953309535980225
314,10.466666666666667,394.5027770996094,871.8734130859375,27,-0.3483220192238137,2.452076868127894,2.4444444444444446,3.479844513517718,0,402.6268005371094,808.5468139648438,1.0646764039993286,-4.973089218139648
315,10.5,393.078125,876.1275634765625,27,-0.35412615740740744,2.469408591941551,2.4444444444444446,3.4926627050561576,0,415.2205810546875,817.0655517578125,1.1084047555923462,-5.130843639373779
316,10.533333333333333,391.6534729003906,880.3817138671875,27,-0.3599302955910012,2.486740315755209,2.4444444444444446,3.5055293263160485,0,407.7568664550781,819.1763916015625,1.0824891328811646,-5.169933319091797
317,10.566666666666666,390.22882080078125,884.6358642578125,27,-0.3657344337745949,2.504072039568866,2.4444444444444446,3.518443845988495,0,417.9934387207031,824.0606079101562,1.1180328130722046,-5.260381698608398
318,10.6,388.8041687011719,888.8900146484375,27,-0.3715385719581887,2.5214037633825233,2.4444444444444446,3.5314057385731807,0,414.1469421386719,825.5673217773438,1.1046768426895142,-5.288283824920654
319,10.633333333333333,387.3795166015625,893.1441650390625,27,-0.37734271014178244,2.5387354871961807,2.4444444444444446,3.5444144843431733,0,425.2038879394531,828.848876953125,1.1430690288543701,-5.349053382873535
320,10.666666666666666,385.9548645019531,897.3983154296875,27,-0.38314684832537615,2.556067211009838,2.4444444444444446,3.5574695693085823,0,422.3245849609375,832.9761352539062,1.1330714225769043,-5.4254841804504395
321,10.7,384.53021240234375,901.6524658203125,27,-0.3889509865089699,2.5733989348234956,2.4444444444444446,3.570570485179128,0,432.32049560546875,840.3195190429688,1.1677794456481934,-5.5614728927612305
322,10.733333333333333,383.1055603027344,905.9066162109375,27,-0.3947551246925637,2.590730658637153,2.4444444444444446,3.5837167293256935,0,429.0322265625,840.0075073242188,1.1563619375228882,-5.555694580078125
323,10.766666666666667,381.680908203125,910.1607666015625,27,-0.40055926287615745,2.6080623824508105,2.4444444444444446,3.5969078047409275,0,435.464599609375,844.145751953125,1.1786965131759644,-5.632328987121582
324,10.8,380.2562561035156,914.4149169921875,27,-0.40636340105975116,2.625394106264468,2.4444444444444446,3.6101432199989465,0,435.73748779296875,845.2523193359375,1.1796441078186035,-5.652821063995361
325,10.833333333333334,378.83160400390625,918.6690673828125,27,-0.4121675392433449,2.6427258300781253,2.4444444444444446,3.6234224892142155,0,438.8555603027344,848.460693359375,1.1904706954956055,-5.712234973907471
326,10.866666666666667,377.4069519042969,922.9232177734375,27,-0.4179716774269387,2.6600575538917828,2.4444444444444446,3.6367451319996476,0,440.97662353515625,848.4402465820312,1.1978354454040527,-5.711856365203857
327,10.9,375.9822998046875,927.1773681640625,27,-0.4237758156105324,2.6773892777054398,2.4444444444444446,3.6501106734239905,0,442.048828125,852.1694946289062,1.2015584707260132,-5.780916690826416
328,10.933333333333334,374.5576477050781,931.4315185546875,27,-0.42957995379412617,2.6947210015190977,2.4444444444444446,3.66351864396855,0,447.90106201171875,857.8746948242188,1.2218786478042603,-5.886568546295166
329,10.966666666666667,373.13299560546875,935.6856689453125,27,-0.43538409197771993,2.7120527253327547,2.4444444444444446,3.6769685794832943,0,446.1839599609375,862.9702758789062,1.2159165143966675,-5.980931282043457
330,11.0,371.7083435058594,939.9398193359375,27,-0.4411882301613137,2.7293844491464125,2.4444444444444446,3.6904600211424117,0,459.6639099121094,867.7254638671875,1.2627218961715698,-6.068990230560303
331,11.033333333333333,370.28369140625,944.1939697265625,27,-0.4469923683449074,2.7467161729600695,2.4444444444444446,3.7039925153993374,0,449.59130859375,870.0678100585938,1.2277475595474243,-6.112367153167725
332,11.066666666666666,368.8590393066406,948.4481201171875,27,-0.4527965065285012,2.764047896773727,2.4444444444444446,3.7175656139413316,0,463.0882568359375,874.9854736328125,1.2746119499206543,-6.203434944152832
333,11.1,367.43438720703125,952.7022705078125,27,-0.45860064471209494,2.7813796205873844,2.4444444444444446,3.731178873643621,0,447.6684875488281,876.6005249023438,1.2210711240768433,-6.233343124389648
334,11.133333333333333,366.0097351074219,956.9564208984375,27,-0.4644047828956887,2.798711344401042,2.4444444444444446,3.744831856523172,0,460.93798828125,884.696044921875,1.2671457529067993,-6.383260250091553
335,11.166666666666666,364.5850830078125,961.2105712890625,27,-0.4702089210792824,2.8160430682146993,2.4444444444444446,3.75852412969212,0,456.1081848144531,887.6823120117188,1.2503756284713745,-6.43856143951416
336,11.2,363.1604309082031,965.4647216796875,27,-0.4760130592628762,2.8333747920283567,2.4444444444444446,3.772255265310905,0,464.5863952636719,893.546630859375,1.2798138856887817,-6.5471601486206055
337,11.233333333333333,361.73577880859375,969.7188720703125,27,-0.48181719744646995,2.850706515842014,2.4444444444444446,3.7860248405411445,0,461.97027587890625,895.5365600585938,1.2707301378250122,-6.584010601043701
338,11.266666666666667,360.3111267089844,973.9730224609375,27,-0.48762133563006366,2.868038239655671,2.4444444444444446,3.799832437498285,0,467.91827392578125,904.72412109375,1.291382908821106,-6.754150390625
339,11.3,358.886474609375,978.2271728515625,27,-0.4934254738136574,2.885369963469329,2.4444444444444446,3.8136776432040684,0,466.0503234863281,908.4885864257812,1.284896969795227,-6.8238630294799805
340,11.333333333333334,357.4618225097656,982.4813232421875,27,-0.4992296119972512,2.902701687282986,2.4444444444444446,3.8275600495388353,0,464.1855773925781,913.3851318359375,1.2784221172332764,-6.914539813995361
341,11.366666666666667,356.03717041015625,986.7354736328125,27,-0.505033750180845,2.920033411096644,2.4444444444444446,3.8414792531937145,0,468.0478210449219,917.0448608398438,1.291832685470581,-6.982312202453613
342,11.4,354.6125183105469,990.9896240234375,27,-0.5108378883644387,2.937365134910301,2.4444444444444446,3.8554348556227165,0,465.5044860839844,920.0778198242188,1.2830016613006592,-7.038478374481201
343,11.433333333333334,353.1878662109375,995.2437744140625,27,-0.5166420265480324,2.954696858723959,2.4444444444444446,3.8694264629947677,0,469.62115478515625,923.81640625,1.2972956895828247,-7.107711315155029
344,11.466666666666667,351.7632141113281,999.4979248046875,27,-0.5224461647316262,2.972028582537616,2.4444444444444446,3.8834536861457027,0,468.7724304199219,929.3552856445312,1.2943487167358398,-7.210283279418945
345,11.5,350.33856201171875,1003.7520751953125,27,-0.5282503029152199,2.9893603063512737,2.4444444444444446,3.8975161405302625,0,472.8926696777344,935.865966796875,1.3086551427841187,-7.3308515548706055
346,11.533333333333333,348.9139099121094,1008.0062255859375,27,-0.5340544410988137,3.0066920301649307,2.4444444444444446,3.9116134461740963,0,471.6330871582031,937.9981079101562,1.3042815923690796,-7.370335578918457
347,11.566666666666666,347.4892578125,1012.2603759765625,27,-0.5398585792824074,3.024023753978588,2.4444444444444446,3.9257452276258173,0,473.870361328125,943.0213623046875,1.3120498657226562,-7.4633588790893555
348,11.6,346.0646057128906,1016.5145263671875,27,-0.5456627174660011,3.0413554777922456,2.4444444444444446,3.9399111139091185,0,472.58074951171875,946.267822265625,1.3075720071792603,-7.5234785079956055
349,11.633333333333333,344.63995361328125,1020.7686767578125,27,-0.551466855649595,3.058687201605903,2.4444444444444446,3.954110738474975,0,472.0481872558594,949.4343872070312,1.3057228326797485,-7.582118511199951
350,11.666666666666666,343.2153015136719,1025.0228271484375,27,-0.5572709938331887,3.0760189254195605,2.4444444444444446,3.968343739153962,0,471.1493225097656,951.4871826171875,1.3026018142700195,-7.620132923126221
351,11.7,341.7906494140625,1029.2769775390625,27,-0.5630751320167824,3.093350649233218,2.4444444444444446,3.982609758108695,0,471.0047607421875,957.3301391601562,1.3020998239517212,-7.728335857391357
352,11.733333333333333,340.3659973144531,1033.5311279296875,27,-0.5688792702003762,3.1106823730468753,2.4444444444444446,3.9969084417864216,0,473.29669189453125,959.1530151367188,1.3100579977035522,-7.7620930671691895
353,11.766666666666667,338.94134521484375,1037.7852783203125,27,-0.5746834083839699,3.1280140968605328,2.4444444444444446,4.011239440871779,0,473.3622741699219,964.2991943359375,1.3102856874465942,-7.85739278793335
354,11.8,337.5166931152344,1042.0394287109375,27,-0.5804875465675636,3.14534582067419,2.4444444444444446,4.025602410239731,0,473.8525085449219,966.673095703125,1.3119878768920898,-7.90135383605957
355,11.833333333333334,336.092041015625,1046.2935791015625,27,-0.5862916847511574,3.1626775444878477,2.4444444444444446,4.0399970089087125,0,472.5393981933594,971.4739379882812,1.3074284791946411,-7.99025821685791
356,11.866666666666667,334.6673889160156,1050.5477294921875,27,-0.5920958229347512,3.1800092683015047,2.4444444444444446,4.054422899993976,0,473.7865295410156,975.8635864257812,1.3117587566375732,-8.071548461914062
357,11.9,333.24273681640625,1054.8018798828125,27,-0.597899961118345,3.1973409921151625,2.4444444444444446,4.068879750661181,0,472.41583251953125,980.432861328125,1.3069994449615479,-8.156164169311523
358,11.933333333333334,331.8180847167969,1059.0560302734375,27,-0.6037040993019387,3.2146727159288195,2.4444444444444446,4.083367232080216,0,472.6978454589844,983.2861328125,1.307978630065918,-8.209002494812012
359,11.966666666666667,330.3934326171875,1063.3101806640625,27,-0.6095082374855324,3.232004439742477,2.4444444444444446,4.097885019379278,0,471.3127136230469,985.18408203125,1.3031691312789917,-8.244150161743164
360,12.0,328.9687805175781,1067.5643310546875,27,-0.6153123756691262,3.2493361635561344,2.4444444444444446,4.1124327915992245,0,472.78741455078125,991.2070922851562,1.308289647102356,-8.355687141418457
361,12.033333333333333,327.54412841796875,1071.8184814453125,27,-0.6211165138527199,3.266667887369792,2.4444444444444446,4.127010231648195,0,471.4954833984375,993.4174194335938,1.30380380153656,-8.396618843078613
362,12.066666666666666,326.1194763183594,1076.0726318359375,27,-0.6269206520363136,3.2839996111834493,2.4444444444444446,4.141617026256531,0,473.1577453613281,998.150146484375,1.3095755577087402,-8.484262466430664
363,12.1,324.69482421875,1080.3267822265625,27,-0.6327247902199075,3.3013313349971067,2.4444444444444446,4.156252865931994,0,472.44927978515625,998.6236572265625,1.3071155548095703,-8.493030548095703
364,12.133333333333333,323.2701721191406,1084.5809326171875,27,-0.6385289284035012,3.318663058810764,2.4444444444444446,4.170917444915285,0,471.1954650878906,1002.62158203125,1.3027620315551758,-8.567066192626953
365,12.166666666666666,321.84552001953125,1088.8350830078125,27,-0.6443330665870949,3.335994782624421,2.4444444444444446,4.18561046113589,0,470.88739013671875,1005.903076171875,1.3016923666000366,-8.627835273742676
366,12.2,320.4208679199219,1093.0892333984375,27,-0.6501372047706887,3.353326506438079,2.4444444444444446,4.200331616168248,0,471.9166564941406,1009.2877197265625,1.3052661418914795,-8.690513610839844
367,12.233333333333333,318.9962158203125,1097.3433837890625,27,-0.6559413429542824,3.370658230251736,2.4444444444444446,4.215080615188248,0,467.9336242675781,1009.9337158203125,1.2914361953735352,-8.702476501464844
368,12.266666666666667,317.5715637207031,1101.5975341796875,27,-0.6617454811378761,3.387989954065394,2.4444444444444446,4.229857166930077,0,472.7242736816406,1017.7844848632812,1.308070421218872,-8.847861289978027
369,12.3,316.14691162109375,1105.8516845703125,27,-0.66754961932147,3.405321677879051,2.4444444444444446,4.244660983643398,0,463.8207092285156,1014.7885131835938,1.2771552801132202,-8.792380332946777
370,12.333333333333334,314.7222595214844,1110.1058349609375,27,-0.6733537575050637,3.4226534016927084,2.4444444444444446,4.2594917810509,0,471.7466125488281,1023.9170532226562,1.3046756982803345,-8.961426734924316
371,12.366666666666667,313.297607421875,1114.3599853515625,27,-0.6791578956886575,3.4399851255063663,2.4444444444444446,4.274349278306185,0,467.27166748046875,1023.7219848632812,1.2891377210617065,-8.95781421661377
372,12.4,311.8729553222656,1118.6141357421875,27,-0.6849620338722512,3.4573168493200237,2.4444444444444446,4.289233197952036,0,470.16497802734375,1030.704833984375,1.299183964729309,-9.087126731872559
373,12.433333333333334,310.44830322265625,1122.8682861328125,27,-0.6907661720558449,3.4746485731336807,2.4444444444444446,4.304143265879043,0,470.06024169921875,1033.4271240234375,1.2988202571868896,-9.137539863586426
374,12.466666666666667,309.0236511230469,1127.1224365234375,27,-0.6965703102394387,3.491980296947338,2.4444444444444446,4.3190792112846,0,468.071533203125,1032.0931396484375,1.2919150590896606,-9.112835884094238
375,12.5,307.5989990234375,1131.3765869140625,27,-0.7023744484230324,3.509312020760995,2.4444444444444446,4.334040766632277,0,471.777587890625,1036.3790283203125,1.3047833442687988,-9.192204475402832
376,12.533333333333333,306.1743469238281,1135.6307373046875,27,-0.7081785866066261,3.5266437445746535,2.4444444444444446,4.349027667611578,0,465.7864990234375,1041.439208984375,1.2839808464050293,-9.285911560058594
377,12.566666666666666,304.74969482421875,1139.8848876953125,27,-0.71398272479022,3.5439754683883105,2.4444444444444446,4.36403965309807,0,472.4721374511719,1043.4571533203125,1.3071949481964111,-9.323280334472656
378,12.6,303.3250427246094,1144.1390380859375,27,-0.7197868629738137,3.561307192201968,2.4444444444444446,4.379076465113901,0,463.78289794921875,1047.1539306640625,1.2770239114761353,-9.391739845275879
379,12.633333333333333,301.900390625,1148.3931884765625,27,-0.7255910011574074,3.578638916015625,2.4444444444444446,4.394137848788702,0,471.2243347167969,1052.4906005859375,1.302862286567688,-9.490567207336426
380,12.666666666666666,274.0702819824219,529.6578979492188,25,-0.9060907592773437,1.1424947509765626,2.64,3.015940105515491,1,257.3774719238281,502.1366882324219,0.5603384375572205,0.7011723518371582
381,12.7,279.60894775390625,526.150146484375,31,-0.7110650240990423,0.9089198746219758,2.129032258064516,2.4216785837222683,1,264.1959533691406,499.2544250488281,0.5840137004852295,0.7545475959777832
382,12.733333333333333,278.0911560058594,526.1205444335938,31,-0.7164507367534022,0.9088148350869454,2.129032258064516,2.4232260353809125,0,260.1225280761719,498.70660400390625,0.569869875907898,0.7646924257278442
383,12.766666666666667,276.5733642578125,526.0909423828125,31,-0.7218364494077621,0.9087097955519152,2.129032258064516,2.424784466319615,0,260.2662658691406,498.8456726074219,0.5703690052032471,0.7621170878410339
384,12.8,275.0555725097656,526.0613403320312,31,-0.7272221620621219,0.9086047560168851,2.129032258064516,2.4263538553826196,0,257.48284912109375,499.0629577636719,0.5607043504714966,0.7580932974815369
385,12.833333333333334,273.53778076171875,526.03173828125,31,-0.7326078747164818,0.9084997164818549,2.129032258064516,2.427934181320306,0,256.7878723144531,499.10723876953125,0.5582911968231201,0.7572733163833618
386,12.866666666666667,311.10028076171875,496.9615783691406,33,-0.5629990641276041,0.7565385945638021,2.0,2.2111803615429317,1,283.73931884765625,473.13458251953125,0.6518726348876953,1.238248348236084
387,12.9,328.2371826171875,482.3817443847656,32,-0.521684684753418,0.7300622463226318,2.0625,2.2492336570067417,1,296.5012512207031,460.20977783203125,0.6961848735809326,1.477596640586853
388,12.933333333333334,340.78662109375,471.3902893066406,31,-0.49398295740927417,0.7146107039913054,2.129032258064516,2.2994490593072623,1,305.18023681640625,450.1229553222656,0.7263202667236328,1.6643896102905273
389,12.966666666666667,341.6307678222656,469.5626220703125,31,-0.4909875980500252,0.7081254331527217,2.129032258064516,2.296799687912717,0,305.3916320800781,448.4364013671875,0.7270542979240417,1.6956220865249634
390,13.0,358.18133544921875,455.0477600097656,29,-0.4620707965719289,0.7019052965887662,2.2758620689655173,2.426052065265704,1,317.8410949707031,434.9984130859375,0.7702815532684326,1.9444737434387207
391,13.033333333333333,359.6698303222656,452.6996154785156,29,-0.4564247815362339,0.6929985414702318,2.2758620689655173,2.422420012433078,0,317.48223876953125,432.9002380371094,0.7690355777740479,1.9833288192749023
392,13.066666666666666,377.619140625,437.3125305175781,27,-0.41710720486111114,0.6816436428493924,2.4444444444444446,2.571755260159751,1,332.57373046875,418.9451904296875,0.8214365839958191,2.241755723953247
393,13.1,390.7610778808594,425.8382873535156,27,-0.3635659790039063,0.6348967262550637,2.4444444444444446,2.5515843540972294,1,341.1998596191406,408.19171142578125,0.8513883948326111,2.44089412689209
394,13.133333333333333,393.3843688964844,422.5955505371094,27,-0.352878497088397,0.6216855762622975,2.4444444444444446,2.5468264234955744,0,343.0606384277344,405.1708068847656,0.8578494191169739,2.4968369007110596
395,13.166666666666666,407.62017822265625,409.53662109375,26,-0.30622232290414664,0.5903472430889423,2.5384615384615383,2.6241320394972596,1,353.0108642578125,393.20721435546875,0.8923988342285156,2.7183849811553955
396,13.2,418.7207336425781,399.3988037109375,25,-0.2696287719726563,0.5693547363281249,2.64,2.714123153148131,1,361.280517578125,384.01092529296875,0.9211128950119019,2.888686418533325
397,13.233333333333333,422.13726806640625,395.4964294433594,25,-0.25459602050781255,0.5521842895507812,2.64,2.709119160038022,0,363.4350280761719,380.46630859375,0.9285938739776611,2.9543275833129883
398,13.266666666666667,434.1423645019531,384.47943115234375,24,-0.21018082936604818,0.5246973927815756,2.75,2.8074870142219326,1,372.61627197265625,370.1417541503906,0.9604731798171997,3.1455230712890625
399,13.3,443.7281799316406,375.7635192871094,24,-0.16624584197998046,0.4847494633992513,2.75,2.797341545510933,1,379.1570739746094,361.99822998046875,0.983184278011322,3.2963290214538574
400,13.333333333333334,451.9695739746094,368.0697937011719,23,-0.13405855925186821,0.46902944813603936,2.869565217391304,2.9107327011234627,1,385.51800537109375,354.8892822265625,1.0052708387374878,3.427976131439209
401,13.366666666666667,456.1094055175781,363.5871276855469,23,-0.11425936491593071,0.44759061067000677,2.869565217391304,2.9065094347159697,0,387.9691162109375,350.7304992675781,1.0137816667556763,3.504990816116333
402,13.4,464.9744873046875,355.3598937988281,22,-0.0751275634765625,0.4267994689941406,3.0,3.0311387196114277,1,394.80145263671875,342.98974609375,1.037505030632019,3.6483380794525146
403,13.433333333333334,472.5382385253906,348.4840087890625,22,-0.03730880737304688,0.3924200439453125,3.0,3.025786746946592,1,399.7267150878906,336.3334655761719,1.0546066761016846,3.7716023921966553
404,13.466666666666667,479.19842529296875,342.26580810546875,22,-0.00400787353515625,0.36132904052734377,3.0,3.0216840898046713,1,405.21240234375,330.4820861816406,1.0736541748046875,3.8799612522125244
405,13.5,485.6468811035156,336.42816162109375,22,0.028234405517578123,0.33214080810546875,3.0,3.0184623068814167,1,409.0184326171875,324.90045166015625,1.0868695974349976,3.9833250045776367
406,13.533333333333333,491.67462158203125,330.8341979980469,21,0.061152779715401784,0.31865532284691217,3.142857142857143,3.1595619787644225,1,414.44671630859375,319.7876892089844,1.1057177782058716,4.078005790710449
407,13.566666666666666,497.417236328125,325.4056091308594,21,0.09123314267113095,0.2902198573521205,3.142857142857143,3.1575468440438534,1,418.8491516113281,314.5217590332031,1.1210039854049683,4.175522804260254
408,13.6,502.09197998046875,320.5581970214844,21,0.11571989513578868,0.26482865106491815,3.142857142857143,3.1561172869466154,0,422.430419921875,309.9514465332031,1.1334389448165894,4.260158538818359
409,13.633333333333333,507.927001953125,315.4557189941406,20,0.15359851074218747,0.2500064544677734,3.3,3.3130191260808872,1,426.3406677246094,305.0624084472656,1.147016167640686,4.350696086883545
410,13.666666666666666,513.4150390625,311.0587463378906,20,0.18378271484374997,0.2258231048583984,3.3,3.31281936739135,1,430.6373291015625,300.9569396972656,1.1619352102279663,4.426723480224609
411,13.7,518.732421875,306.4625244140625,20,0.2130283203125,0.20054388427734374,3.3,3.3129441460393214,1,434.86175537109375,296.4693603515625,1.1766033172607422,4.50982666015625
412,13.733333333333333,523.6475219726562,302.04736328125,19,0.2526961798416941,0.18553736636513157,3.473684210526316,3.487801810321815,1,438.5516357421875,292.2528076171875,1.189415454864502,4.587911128997803
413,13.766666666666667,528.289306640625,297.76092529296875,19,0.27956967002467104,0.16072114643297697,3.473684210526316,3.4886204267257663,1,442.15606689453125,288.1214599609375,1.2019307613372803,4.664417266845703
414,13.8,532.7378540039062,293.8663024902344,19,0.305324417917352,0.13817333020662007,3.473684210526316,3.4898132992778845,1,445.4605712890625,284.3480529785156,1.2134047746658325,4.73429536819458
415,13.833333333333334,537.0473022460938,289.6610412597656,19,0.33027385510896384,0.11382708097759048,3.473684210526316,3.4912060119953177,1,448.7181396484375,280.27801513671875,1.2247157096862793,4.809666156768799
416,13.866666666666667,541.5519409179688,285.82427978515625,19,0.3563533421566612,0.09161425138774672,3.473684210526316,3.4931164981980483,1,451.9348449707031,276.545166015625,1.2358849048614502,4.878793239593506
417,13.9,545.6068725585938,281.66363525390625,18,0.4009308878580729,0.07127777099609375,3.6666666666666665,3.6892100159683614,1,454.88592529296875,272.6059265136719,1.2461316585540771,4.951742172241211
418,13.933333333333334,549.6306762695312,277.8580322265625,18,0.42552079942491317,0.048021308051215274,3.6666666666666665,3.6915875231686717,1,457.8536376953125,268.94805908203125,1.2564362287521362,5.019480228424072
419,13.966666666666667,553.337158203125,274.6051330566406,18,0.4481715223524305,0.028142479790581595,3.6666666666666665,3.6940620131585367,1,461.365478515625,265.8210144042969,1.2686301469802856,5.077388763427734
420,14.0,557.1083374023438,271.1636962890625,18,0.4712176174587673,0.00711147732204861,3.6666666666666665,3.696828513815276,1,463.540771484375,262.5096130371094,1.2761832475662231,5.138710975646973
421,14.033333333333333,560.9273071289062,267.8788757324219,18,0.4945557657877604,-0.012962426079644096,3.6666666666666665,3.6998916030619373,1,466.8760986328125,259.3206481933594,1.2877641916275024,5.197765827178955
422,14.066666666666666,564.4869995117188,264.7070617675781,17,0.5466805850758273,-0.034248423856847426,3.8823529411764706,3.9208031035104423,1,469.0794677734375,256.191650390625,1.2954148054122925,5.255710124969482
423,14.1,567.8587646484375,261.616455078125,17,0.5684978889016544,-0.054246467141544116,3.8823529411764706,3.924130080507598,1,472.2060241699219,253.2589569091797,1.306270956993103,5.310019493103027
424,14.133333333333333,571.388916015625,258.58392333984375,17,0.5913400448069853,-0.0738687313304228,3.8823529411764706,3.9278243338930374,1,474.4697570800781,250.24026489257812,1.3141311407089233,5.3659210205078125
425,14.166666666666666,574.740966796875,255.88682556152344,17,0.61302978515625,-0.09132054048426011,3.8823529411764706,3.931514888495864,1,477.4524841308594,247.57102966308594,1.3244878053665161,5.415351390838623
426,14.2,577.9641723632812,252.8443603515625,17,0.6338858211741728,-0.111007080078125,3.8823529411764706,3.9353269452454285,1,479.5294494628906,244.58506774902344,1.3316994905471802,5.470646858215332
427,14.233333333333333,580.80029296875,250.13755798339844,17,0.6522371897977941,-0.12852168363683364,3.8823529411764706,3.938857135614563,1,482.384033203125,241.9706573486328,1.3416112661361694,5.519062042236328
428,14.266666666666667,583.9437866210938,247.37998962402344,16,0.7146135330200195,-0.15551257133483887,4.125,4.189329500220594,1,484.2261047363281,239.11038208007812,1.348007321357727,5.572030067443848
429,14.3,586.7241821289062,244.5843048095703,16,0.7337287521362305,-0.1747329044342041,4.125,4.193389377294148,1,486.6398620605469,236.3754119873047,1.3563884496688843,5.622677326202393
430,14.333333333333334,589.8289794921875,242.05369567871094,16,0.755074234008789,-0.1921308422088623,4.125,4.197937155245639,1,488.09490966796875,233.88206481933594,1.361440658569336,5.668850421905518
431,14.366666666666667,592.5833740234375,239.421142578125,16,0.7740106964111328,-0.21022964477539063,4.125,4.202251070759723,1,491.4006652832031,231.46188354492188,1.372918963432312,5.7136688232421875
432,14.4,595.3772583007812,237.00701904296875,16,0.7932186508178711,-0.22682674407958983,4.125,4.20669361848888,1,492.7064208984375,229.0567626953125,1.3774528503417969,5.758208274841309
433,14.433333333333334,597.9072875976562,234.75082397460938,15,0.8646534423828126,-0.25849395751953125,4.4,4.491597121458977,1,495.59539794921875,226.97686767578125,1.387484073638916,5.796724796295166
434,14.466666666666667,600.5399169921875,232.60842895507812,16,0.828711929321289,-0.2570670509338379,4.125,4.215266531368477,1,496.86920166015625,224.7529754638672,1.391906976699829,5.837907791137695
435,14.5,602.9546508789062,230.2539825439453,15,0.9016674397786459,-0.2914707946777344,4.4,4.500884290459715,1,499.3110656738281,222.59983825683594,1.4003856182098389,5.877780914306641
